title,label
"Hari Bakti TNI AU ke-75 ,Dankopasgat Hadiri Kegiatan Baksos di Desa Neglasari Kab. Bandung",
Kejaksaan Tinggi Jawa Barat Rumah Tahfidz Adhyaksa yang ke-3,
"Ciptakan Keharmonisan Dan Kebersamaan, Yonif 312/KH Jumatan Bersama Warga",
"Kodam III/Siliwangi kembali menggelar Pameran Inovasi Otomotif,",
Kondisi Kesehatan Anak Stunting Harus Terpantau Sampai Satuan Terdepan Jajaran Kodam III/Slw,
"Habiskan Liburan Sekolah, Yuk Belajar Sejarah di Museum Kota Bandung",
Dewan Perwakilan Rakyat (DPRD) Yang Turut Jadi Peserta PKL GP Ansor KBB .,
5 (lima) Orang Tersangka Eks Pejabat PT Krakatau Steel Ditetapkan Menjadi Tersangka Oleh Kejaksaan Agung RI,
"Kodim 0618/Kota Bandung, Bantu Pemda Distribusikan Minyak Goreng",
Ngatiyana akan Tuntaskan Program yang Belum Terselesaikan Sebelum Masa Akhir Jabatan Walikota Cimahi,
"Satuan Radar 214 Tegal menggelar Olahraga Bersama, tingkatkan sinergi dan imunitas",
Yana Pastikan akan Terus Tingkatkan Indeks Kesehatan Kota Bandung,
"Wakil Ketua DPRD Kota Bandung, Ade Supriadi Wafat, Yana Berduka",
"Tekankan Booster, Yana: Jika Kita Turun ke PPKM Level 2, Semua Kena Rugi",
"Garap Lahan Kritis, Ekosistem Terjaga, Ekonomi Meningkat",
Kabid Humas Polda Jabar : Pelaksanaan Kegiatan Penelitian Analisis Kompetensi PAJA AKPOL Lulusan Tahun 2020 – 2021 Dalam Mewujudkan SDM Yang Unggul Di Era Police 4.0,
Persoalan Stunting Bukan Hanya Dinkes Saja,
"Peringati Harganas, Pencegahan Stunting Jadi Perhatian",
"Tambah Ruang Publik, Pemkot Bandung Resmikan Ciko Arena 1",
Kabid Humas Polda Jabar : Kapal Polisi Patroli Amankan Teluk Palabuhanratu,
"Memelihara Hasil Pembangunan Wujud Partisipasi Warga Cimahi dalam Pelaksanaan PPM, Ini Penjelasannya",
Anggota Komisi D DPRD Kota Bandung Hadiri Program Pelatihan Kerja dan Produktifitas Tenaga Kerja,
POLDA JABAR AKAN TINDAK TEGAS PENONTON YANG MASUK TANPA TIKET,
Wakapolda Jabar Tinjau Vaksinasi Covid – 19 di Jajaran Polda Jabar,
"Kalian Tidak Sendiri, Kita Bersama Untuk Proses Penyembuhan",
Komisi B Bahas Evaluasi RSUD Kota Bandung,
Keren! Pemkot Bandung Raih Tiga Penghargaan Manajemen ASN dari BKN,
Silaturahmi Danlanud Husein Sastranegara dengan Media Massa Se-Kota Bandung,
“SEMPRUL“ Gelar Bikers Rendezvous dan Prakarsai Berdirinya 0 KM Pangandaran,
"Pameran Inovasi Otomotif, Kuatkan Jalinan Persaudaraan Dan Edukasi Pengunjung",
"Hindari Tindakan Spekulasi Masyarakat, Kodam Siliwangi Berikan Pendampingan",
Kodam III/Slw Terapkan Digitalisasi Untuk Mempermudah Proses Administrasi,
"Jiwa Dan Semangat Serta Profesionalisme Prajurit, Penentu Kehebatan Angkatan Darat",
Wali Kota Bandung Ingatkan Taat Prokes Saat MPLS dan PTM,
Koperasi Bisa Jadi Penopang Pemulihan Perekonomian,
Kabid Humas Polda Jabar : Polisi Amankan 4 Pelaku Spesialis Pencurian Mobil Pickup,
Apel Pelepasan Skadron Move Kembali Ke Home Base Di Lanud Husein Sastranegara,
Kasad: “Keberhasilan Dan Kemenangan Berasal Dari Keberanian Untuk Merubah Sesuatu Yang Baru”,
Pemkot Bandung Pastikan Taman Kota dalam Kondisi Terpelihara,
Kodam III/Slw Bekali Pasis Dikreg LXII Seskoad TA. 2022 Dengan Semangat Berinovasi yang Solutif,
"Satsetsatset Akselerasi Program, Wali Kota Bandung Bentuk Tim Percepatan Pembangunan",
Kemandirian Penanganan Sungai Citarum Terus Disosialisasikan,
Kapolsek Cibeunying Kidul Sambang Dan Silaturahmi Kepada Kepala Sekolah SMAN 14 Bandung,
Disdik Kota Cimahi Dorong Anak Putus Sekolah Masuk PKBM,
Pemkot Cimahi Lakukan Harmonisasi Perda dengan UU Cipta Kerja,
BAKTI SOSIAL DALAM MEMPERINGATI HARI BAKTI ADHYAKSA KE-62 TAHUN 2022,
Kapolres Tasikmalaya Kota Menerima Kunjungan Pasis Dikreg LXII Sesko AD TA 2022,
Kegiatan Bazar UMKM Di Kesatuan Radar 214 Tegal,
"Pelihara Ekosistem, Salah Satu Materi Wasrik Itdam III/Slw",
Anggota Tagana Harus Miliki Keahlian Konseptual dan Teknis dalam Penanggulangan Bencana,
"Sosialisasi desa BERSINAR di desa Laksana Mekar, Kecamatan Padalarang",
"Lestarikan Ekositem Sungai, Sektor 22 Sub 3 Manfaatkan Inovasi Bios 44 DC",
"MENPORA, KETUA PSSI DAN KAPOLDA JABAR CEK KELAIKAN STADION GBLA UNTUK PERTANDINGAN LIGA 1",
"Gelar Baksos Kesehatan di Desa Neglasari, Eddy Supriyono: Rangkaian Hari Bakti TNI-AU ke-75 THN 2022",
"Dankopasgat Beserta Ketua PIA ARDHYA GARINI Daerah 1V Kopasgat, Hadiri Kegiatan Bakti Sosial Dan Kesehatan Dalam Rangka Hari Bakti TNI AU Ke 75 Di Desa Neglasari Kec Banjaran Kab, Bandung",
"“Surat izin lingkungan belum keluar, tetapi Izin wisata pemandian air panas Curug Nagrak sudah keluar?,”",
"Dukung MPLS, Wali Siswa SDN 172 Andir Kidul Ikut Upacara Bersama",
Pemkot Bandung Bersama Kodim 0618/BS Salurkan 2.200 Dus Minyak Goreng Curah,
Kabid Humas Polda Jabar : Sosialisasi Keterbukaan Informasi Publik Dalam Rangka Hak Untuk Tahu Dan Bijak Dalam Bermedia Sosial Kepada Siswa/i SMKN 7 Bandung,
BPBD Jabar Bentuk Ketangguhan Masyarakat Terhadap Bencana,
"Aksi Penyegelan Kios Pasar Tagog Padalarang, Ketua Komisi II : PT Bangun Bina Persada Jangan Bikin Gaduh",
"RPJMD Transisi akan Dijalankan Penjabat Walikota, Begini Penjelasan Ketua DPRD Cimahi",
Ketua DPRD Kota Bandung Apresiasi Kegiatan IKAPI,
"Waasops Panglima TNI Apresiasi Inovasi Kodam III/Slw, Dukung Berbagai Satgas Operasi",
"Bantu Kesulitan Masyarakat, Kodim 0611/Garut Dirikan Dapur Lapangan",
"Turnemen Sepak Bola Wanita Piala Wali Kota Bandung, Yana: Kita Bepotensi",
"Berkat Kang Pisman, TPS-3R Dago Bengkok Kurangi Sampah Hingga 2,5 Ton",
KASAD Apresiasi Inovasi Otomotif Kodam III/Siliwangi,
Kepala Disciptapintar Kota Bandung Ajak Masyarakat Bergotong-royong Bersihkan TPU Astanaanyar,
Pelayanan Perizinan Usaha di Cimahi Sudah Gunakan Sistem Online,
Yonarhanud 3/YBY Berdayakan Inovasi Pengolahan Air Siap Minum Di Medan Operasi,
"Jelang Peringatan Hari Anak Nasional, Kota Bandung Gelar Sejumlah Kegiatan",
Pelatihan Analisa Wilayah Untuk Pertahanan Wilayah Kodam III/Slw,
"Cegah Stunting Sedini Mungkin, Danyonif 312/KH Gelar Sosialisasi Terhadap Prajurit Dan Keluarganya",
"GBLA Layak Jadi Tempat Pertandingan, Polda Jabar Siap Berikan Pelayanan Maksimal",
"Bukan untuk Fashion Show, Cinta Laura Datangi Lokasi Citayam Fashion Week untuk Aksi Lingkungan",
Filosofi dan Makna Piala Presiden 2022 Cabang Bulu Tangkis,
"Presiden Jokowi Bertolak Kunjungan Kerja ke China, Jepang, dan Korsel untuk Bahas Sejumlah Isu Global",
"Odong-odong Tertabrak Kereta di Perlintasan Tanpa Palang, 9 Tewas",
"Ada Syarat Vaksin Booster, Okupansi Kereta Masih Tinggi, Capai 96 Persen",
"Hati-hati dengan 6 Jenis Makanan Ini Bisa Buat Asam Urat Kambuh, Kata dr. Saddam Ismail",
Gowes Kebangsaan yang Digelar BNPT Diikuti Ratusan Peserta Bertujuan Galang Semangat Persatuan dan Kesatuan,
Hasil Pertandingan Liga 1: Persib Bandung vs Bhayangkara FC Berakhir Imbang,
"7 Hal Wajib Dihindari Penderita Penyakit Ginjal, Salah Satunya Jangan Banyak Minum, Kata dr. Saddam Ismail",
Presiden Jokowi Telah Mendarat di Tiongkok Senin Malam Kemarin,
"Kenali Alergi Kosmetik pada Wanita Menurut dr. Saddam Ismail, Paling Parah Muncul Benjolan Nanah",
"Kaitkan Kasus Polisi Tembak Polisi dengan Ahok, Pengacara Keluarga Brigadir J Disuruh Minta Maaf",
"Setelah Puncak Haji, Kini Banyak Jemaah Haji Derita Penyakit Paru, KKHI Madinah Ungkap Penyebabnya",
"7 Kondisi Kulit ini Jadi Indikasi Terkena Diabetes, Salah Satunya Muncul bintik-bintik, kata dr. Ema",
"SIM Keliling Kota Bandung Hari Ini Selasa, 26 Juli 2022 Ada di Dua Lokasi",
"Senjata Militer Amerika Disegel Bea Cukai, Panglima TNI: Ada Kesalahan Komunikasi",
"Soal Fenomena Citayam Fashion Week, Presiden Jokowi Bilang Begini",
Bupati Malaka Simon Nahak: Kabupaten Malaka Maju Ketika Desa-desanya Maju dan Berkembang,
"Persib Bandung vs Bhayangkara FC Berakhir Imbang, Robert Alberts: Kami Kecewa Tidak Bisa Raih 3 Poin",
Simak Jadwal Vaksinasi Pada 27 – 30 Juli 2022 di Puskesmas Kota Bandung,
"Setelah Ramai Dihujat, Baim Wong Cabut Pendaftaran HAKI Citayam Fashion Week",
"6 Orang Terduga Agen Intelijen Asing Ditangkap di Kaltara, Panglima TNI: Saya Harus Tahu Persis Mata-mata Itu",
"Kota Bandung Tambah Lagi Ruang Publik, Tempat ini Bisa Jadi Tempat Rekreasi dan Olahraga Warga",
"Waspada Ginjal Rusak Tanpa Ada Gejala, Penjelasan Ilmiah dari Dokter Ema",
Bobotoh Belum Divaksin Booster Dilarang Beli Tiket dan Dilarang Masuk GBLA,
"Cukup 2 Buah Lezat Ini, Penyakit Asam Urat Langsung Teratasi, kata dr. Sung",
Detik-detik Pagar Pembatas Tribun Penonton JIS Roboh saat Grand Launching Hari ini,
Alasan Baim Wong Daftarkan HAKI Citayam Fasion Week: Saya Lakuin Bukan untuk Kepentingan Pribadi,
"Bandung Dingin Setiap Pagi, BMKG Sebut Hal ini Terjadi Sampai Agustus Nanti",
"Klasemen Sementara Liga 1, Madura United di Puncak Klasemen Usai Pesta Gol",
"Soal Pendaftaran HAKI Citayam Fashion Week oleh Baim Wong, Ridwan Kamil Minta Batalkan Saja",
3 Alasan Pentingnya Vaksin Keempat dengan Sasaran Utama Kelompok Rentan Terpapar Covid-19,
"Jadwal Liga 1 Hari ini, Ada 3 Pertandingan Sore dan Malam Nanti",
"Melihat Lebih Dekat Kebun Kurma Ajwa di Madinah, Makanan Kesukaan Nabi Muhammad SAW",
"Mulai Hari ini, Bus Pink TransJakarta Khusus Wanita Kembali Beroperasi, Catat Rute dan Jadwalnya",
ini Rincian Biaya Saat Balik Nama Kendaraan di Tengah Program Pemutihan Pajak Kendaraan Bermotor di Jabar,
Robi Darwis Siap Berusaha Lebih Baik Lagi Bersama Persib di Laga Berikutnya,
Seorang Perempuan Tewas Melompat Dari Lantai 3 Gajah Mada Plaza Jakarta,
"Bahaya Jangan Lakukan 5 Kebiasaan Ini Saat Minum Kopi, Salah Satunya Bisa Sebabkan Kanker, Kata dr. Ema",
"JANGAN DIABAIKAN, Inilah 5 Komplikasi Penyakit yang Bisa Kita Derita Karena Asam Urat, Kata dr. Saddam Ismail",
"Tanpa Obat Kimia, Asam Urat dan Kolesterol Dapat Diatasi dengan Resep Herbal dari dr. Zaidul Akbar",
Benarkah Gula Merah Lebih Aman Dibandingkan Gula Pasir? Begini Penjelasan dr. Cahyo,
"Update Kasus ACT, Polisi Tetapkan 4 Tersangka Penyelewengan Dana Donasi Umat",
"Cara Mengatasi Perut Kembung Pada Penderita Diabetes, dr. Cahyo Sarankan Lakukan Hal Ini",
Polisi Kerahkan 1.200 Personel Untuk Pengamanan Autopsi Brigadir J pada Lusa,
"Mie Vs Nasi, Mana Bikin Cepat Gemuk dan Kurang Sehat bagi Orang Diet? Ini Kata dr. Saddam Ismail",
Mau Berat Badan Naik Jalur Cepat dengan Makanan Murah? Ikuti Anjuran Dokter Ema Ini,
Apakah Tetap Wajib Minum Obat Diabetes Jika Gula Darah Sudah Normal? Begini Kata dr. Cahyo Purnomo,
Parah! ACT Diduga Gunakan Dana Korban Lion Air untuk Banyak Keperluan,
"Khusus Pelanggan TransJakarta, Catat Ada 2 Koridor Rute Ditutup dan 2 Bakal Beroperasi Lagi Mulai Besok",
Ini Makanan yang Boleh dan Tidak Boleh Dikonsumsi Penderita Asam Urat Kata dr. Saddam Ismail,
"21 Halte TMB Dibongkar, Dewan: Bentuk Buruknya Perencanaan",
"7 Penyebab Kaki Sering Kesemutan yang Jarang Diketahui, Bisa Jadi Gara-Gara Hal ini Kata dr. Saddam Ismail",
"3 Jenis Makanan yang Sering Kita Konsumsi Ini Ternyata Bisa Sebabkan Perut Buncit, Asam Urat, dan Kolesterol",
"5 Fakta Baru Istri TNI Ditembak, Bukti Jejak Elektronik Kopda M Diduga Dalang Penembakan dengan Motif Asmara",
"Polisi Tembak Polisi, Panglima TNI Dukung Otopsi Ulang Brigadir J Hadirkan Dokter F dari RSPAD",
"Bu Ibu, Harga Cabai di Kota Bandung Sudah Mulai Turun, Cek Harga Terbarunya di Sini",
"2 Selebgram Digrebek Polisi Kasus Judi Online di Tangerang, Ini Identitasnya",
"Semua Pihak Berhak Ajukan Permohonan Merek ke DJKI, Kemenkumham Tegaskan Itu",
"Bolehkah Penderita Diabetes Minum Air Kelapa Bakar, Simak Jawaban dr. Cahyo",
"5 Makanan-Minuman Penyebab Beser Diungkap dr Ema, Terkadang Ada Sensasi Nyeri saat Buang Air Kecil",
"Pernyataannya Membuat Marah Publik, Uu Ruzhanul Ulum Minta Maaf",
"5 Dampak Buruk Sering Menahan Buang Air Kecil, Nomor 3 Bikin Kamu Kena Batu Ginjal Kata dr. Saddam Ismail",
"Bukan untuk Fashion Show, Cinta Laura ke SCBD Gelar Aksi Pungut Sampah di Citayam Fashion Week",
4 Residivis Diciduk Polisi Karena Kembali Berulah dengan Jadi Komplotan Pencuri Pick Up,
"5 Cara Untuk Menjaga Ginjal Tetap Sehat, Rutinkan Mulai Sekarang, Kata dr. Ema",
"Selain Ditembak, Istri TNI di Semarang 3 Kali Coba Dibunuh oleh Suaminya Termasuk dengan Cara Santet",
"Soal Dirinya yang Daftarkan Brand Citayam Fashion Week ke PDKI, Begini Klarifikasi Baim Wong",
"Selain Cek Kadar Gula Darah, Penderita Diabetes Juga Dianjurkan Cek Kadar HbA1c, dr. Cahyo Ungkap Manfaatnya",
"Jadwal SIM Keliling Kota Bandung Hari ini Senin, 25 Juli 2022",
Turnamen Sepak Bola Wanita Piala Wali Kota Bandung: Optimisme Nyata Potensi Sepak Bola Wanita di Kota Bandung,
"Waspada Ginjal Mengalami Bengkak atau Hidronefrosis, dr. Saddam Ismail Paparkan 7 Penyebabnya",
Ridwan Kamil Sarankan Baim Wong Cabut Pendaftaran HAKI Citayam Fashion Week: Biarkan Tetap Slebew,
"5 Jenis Terapi yang Bisa Meningkatkan Imunitas Tubuh, kata dr Zaidul Akbar, Nomor Terakhir Cukup 30 Detik Saja",
"Untuk Pertama Kalinya, PBSI Akan Gelar Piala Presiden Cabang Olahraga Bulu Tangkis",
Mau Datang ke Citayam Fashion Week? Wagub DKI Jakarta Minta Pengunjung Patuhi Syarat Utama ini,
"Tekanan Darah Tinggi Terus-Menerus, Siap-Siap Komplikasi Ini yang akan Terjadi Kata dr. Saddam Ismail",
"Jembatan Citarum di Nanjung-Margaasih Mengkhawatirkan, Dilaporkan Bergoyang Saat Dilintasi Kendaraan Besar",
"Kunjungi Pasar Cicalengka, Mendag Zulkifli Hasan Apresiasi Penerapan Digitalisasi di Pasar Tradisional",
"Pemutihan Pajak Kendaraan Bermotor di Jabar Masih Berlaku, ini Keuntungan yang Tak Boleh Terlewatkan",
"Rutin Minum Obat Diabetes dari Dokter Tapi Gula Darah Tetap Tinggi, Begini Cara Mengatasinya Kata dr. Cahyo",
"Pelaku Penembakan Istri TNI Ternyata Diberi Uang Ratusan Juta Rupiah, Begini Penjelasan Polisi",
Jadwal Vaksin Booster 25-27 Juli 2022 di IKEA Kota Baru Parahyangan,
Kata Polisi Soal Viral Keributan Diduga Oknum Bobotoh dan Pria Berbaju Oranye di Stasiun Jatinegara,
"Jangan Sembarnagan Pencet Jerawat, Kenali Area 'Triangle of Death' Ungkap dr Ema",
"Hempas Masalah Asam Urat dengan Minum Resep Alami dari dr. Zaidul Akbar, Simak Bahan-Bahannya",
UPI Selenggarakan Sosialisasi Keterbukaan Informasi Publik serta Peningkatan Kualitas Pelayanan,
"Diduga Dalang Penembakan Istrinya Sendiri, Kopda M Beri Upah Rp120 Juta ke 4 Pembunuh Bayaran",
7 Hal Ini yang akan Terjadi Pada Tubuh Jika Penyakit Batu Ginjal Tidak Diobati Kata dr. Saddam Ismail,
"Pulang Haji, Dadang Supriatna Langsung Perintahkan ASN dan Karyawan Makmurkan Masjid",
"Kota Bandung Akan Jadi Tuan Rumah Playoffs IBL 2022, Pemkot Bilang Begini",
Baim Wong Batalkan Pendaftaran HAKI Brand Fashion Week Sambil Ungkap Kesedihannya,
"Bisa Tanpa Operasi, 5 Jenis Makanan ini Ampuh Bantu Luruhkan Batu Ginjal, Kata dr. Ema",
"Pagi ini Jalan Dayeuhkolot - Mohammad Toha Macet, Warga Tertahan dalam Antrean Kendaraan",
"Konsumsi 8 Makanan ini Agar Stroke Cepat Pulih, Dijelaskan dr Ema",
Anies Baswedan Soal Pagar Pembatas JIS Roboh: Karena Semangat dan Kerinduan The Jakmania,
Kabar Duka: Wakil Ketua DPRD Kota Bandung Ade Supriadi Meninggal Dunia,
"Disdukcapil Kota Bandung Terapkan Identitas Kependudukan Digital, Apa Itu?",
"Baim Wong dan Indigo Perebutkan Brand Citayam Fashion Week di HAKI, Siapa yang Berhak?",
"Update Istri TNI Ditembak, Kopda M Diburu Polisi dan Semua Pelaku Penembakan Ditangkap",
"Putus Mata Rantai Penyebaran Covid-19, Polres Subang Sosialisasikan Larangan Mudik",
"Ditengah Pandemi Polri Terus Berbagi, Bhakti Brimob Bagi-bagi Sembako kepada Warga Kurang Mampu",
"Tegas!, Hari ke-4 Operasi Ketupat Lodaya, 4.240 Kendaraan Hendak Mudik Wajib Putar Balik",
"Balap Formula E, DKI Jakarta Sudah Keluarkan Rp 983,31 Miliar",
"Polri Peduli Covid-19, Polda Jabar Gelar Baksos Bagikan 40089 Paket Sembako",
"Selain Bagikan Makanan, Bhakti Brimobda Jabar Gelar Do’a Bersama Bareng Lansia",
"Polri Peduli, Bakti Brimob Jabar Maknai Bulan Suci dengan Saling Berbagi",
"Polres Majalalengka Ungkap Dua Kasus Curat, Sejumlah Kendaran Berhasil Diamankan",
"Pelapor Merasa Lega, Setelah Lapor ke Polda Jabar Proses Hukum Kasus  YWI Al-muawanah Temukan TitikTerang",
Penyerahan Bantuan  Kemenparekraf dan polda Jabar Untuk Pelaku Usaha Pariwisata Terdampak Covid-19,
"Pelatihan Peningkatan Kemampuan Konselor Psikologi, Karo SDM Polda Jabar: Semoga Semakin Memacu Semangat dan Kepedulian",
"Ditengah Pandemi, Bhakti Brimobda Jabar Selalu Hadir Bantu Masyarakat",
"Cegah Penyebaran Corona, Polres/Polresta Jajaran Polda Jabar Gencarkan Sosialisasi dan Penyemprotan Disinfektan",
"Polri dan TNI Bersinergi Mengabdi untuk Negeri, Bhakti Brimob Jabar Gelar Patroli Gabungan",
"Pastikan Tepat Sasaran, Polres Indrmayu Kawal Penyaluran Bantuan Gubernur",
"Tinjau Aktivitas Memasak Makan Sahur di Dapur Umum, Kapolda Kagum Melihat Kekompakan",
Kapolresta Cirebon Pimpin Sertijab Para Kasat dan Kapolsek,
"Simulasi TFG Penanganan Corona, Kapolda Jabar: Menyamakan Persepsi Cara Bertindak Anggota Dilapangan",
"Cegah Corona, Polres Tasikmalaya Kota Gelar Apel Pembatasan dan Monitoring Pergerakan",
Kabid Humas Polda Jabar: Polisi Kawal Penyaluran Bansos dari Gubernur,
Kapolda Jabar Tinjau Pos Pengamanan Ops Ketupat lodaya di Pos Pam KM 47 B,
"Kapolri Rotasi Sejumlah Perwira Tinggi, Termasuk Kapolda Jateng dan Jatim Diganti",
"PSBB Dimulai, Anggota Brimob Kompi II Batalyon A Lakukan Upaya Preventif Wujudkan Kamtibmas Kondusif",
Sambang  satpam Mekarwangi memberikan himbauan kamtibmas Wilkum Polsek Bojongloa kidul,
"Tinjau Gebyar Vaksinasi Massal di Pon Pes As Syariefiyah, Kapolda Jabar Sampaikan Ini",
Presiden Jokowi Melalui Polresta Bogor Kota Salurkan 1000 Paket Bantuan untuk Warga Kurang Mampu,
"Hasil Anev 10 Hari Ops Ketupat Lodaya, 25 Orang Meninggal dalam Kecelakaan Lalu lintas",
"Antisipasi Penimbunan Bahan Pokok, Bhakti Brimob Jabar Gelar Patroli ‘Panic Buying’",
Kapolda Jabar Apresiasi Dapur Umum Sahur Untuk Warga di Wilkum Pores Cimahi,
Polri Bersama TNI  Lakukan Pengontrolan di Posko Check Point,
"Selain Pandai  Berperang, Brimob Tertanam Jiwa Sosial yang Tinggi untuk Saling Berbagi",
"Peduli Covid-19, Dapur Umum TNI- Polri Bagikan Takjil Gratis",
Unit Reskrim Polresta Bandung Gelar Operasi Miras,
"Mengais Berkah Dibulan Penuh Hikmah, Bhakti brimob Jabar Kembali Bagikan Sembako di Panti Asuhan",
"Peduli Corona, Anggota Brimob Jabar Bagikan Masker Kepada Warga TPK Karawang",
"Terima Bantuan Sembako Bhakti Brimob Jabar, Tukang Becak Senang, Pemulung Girang",
Kapolres Ciko Jadi Narasumber Wawasan Kebangsaan Ketahanan dan Ekonomi Nasional,
Kapolda Jabar Cek Pelaksanaan PSBB di Wilayah Bandung Raya,
"Persuasif Humanis, Polsek Ciruas Minta Hentikan Pesta Pernikahan di Desa Singamerta",
Kombes Saptono Erlangga: Polda Jabar Mutasi Sejumlah PJU dan Kapolres Jajaran,
"Resmikan Primkopol Mart Polres Cianjur, Kapolda Apresiasi Pengadaan Bahan Pokok Murah Ditengah Corona",
"Jaga Kekompakan dan Sinergitas TNI-Polri, Bhakti Brimob Jabar Patroli ke Koramil 1812 Bawet",
"Barenga Satwil, Personel Bataliyon A Por Brimob Jabar Disebar Amankan Pilkades Serentak",
"Guru Ngaji Dapat Bantuan Sembako Bhakti Brimob, Ayip: Terimakasih Brimob Polda Jabar",
"Kunjungi Dapur Lapangan Milik Brimobda Jabar, Wakapolda: Ini Sangat Dinantikan Masyarakat",
"Siapkan Pasukan, Personel Brimob Jabar Selalu Siaga Jaga Kamtibmas",
"Ops Ketupat Lodaya 2020, Dirlantas Polda Jabar Dampingi Kakorlantas Cek Penyekatan di KM 47 B",
"Antisipasi Penyebaran Corona, Polres Ciamis Gelar Patroli Gabungan",
101 Bintara Lulusan SPN Polda Jabar Penempatan Brimob Ikuti Upacara Penyiraman Air Bunga,
"Polda Jabar Tangkap Dua Kurir Sabu10,9 Kg Jaringan Sumatera – Jawa, Pelaku Terancam Bui Seumur Hidup",
"Terdepan dalam Tugas Kemanusiaan, Disaat PSBB Bakti Brimob Jabar Bantu Warga Kurang Mampu",
Kapolri : Penanganan Kejahatan Transnasional Perlu Keterlibatkan Seluruh Aparatur Penegak Hukum,
"Minimalisir Penyebaran Corona, Polri Keluarkan Telegram Penyemprotan Disinfektan Serentak  pada 31 Maret",
Polsek Ujungberung Polrestabes Bandung Gelar Operasi Yustisi dan bagi masker,
"Kurangi Beban Warga Terdampak Corona, Sat Brimob Polda Jabar Bagikan Nasi Kotak Gratis",
"Antisipasi Reaksi Larangan Mudik, Bhakti Brimob Jabar Berikan Penjelasan  kepada Masyarakat",
"Warga Semringah, Brimob Datang ke Rumah Bagikan Paket Sembako",
Personel Polres Majalengka Berhasil Evakuasi 7 Penumpang Avansa yang Tersesat di Hutan,
"Operasi Tinobola 2020,  Personel Resimen I Paspelopor Diberangkatkan",
"Ringankan Beban Warga Terdampak Corona, Bakti Brimob Jabar Bagikan Sembako kepada Tukang Becak",
Bhabinkamtibmas Pegambiran Sambangi Satpam dengan Inovasi Jamblang,
"TNI-Polri Bersinergi, Bagikan Sembako Kepada Panti Jompo dan Yatim Piatu di Wilkum Polres Tasikmalaya",
Kapolda: Mulai Hari ini Polda Jabar Menggelar Operasi Ketupat Lodaya Selama 37 Hari,
"Kunjungi Lokasi Banjir Baleendah, Kapolda Jabar Sambangi Korban dan Bagikan Sembako",
Latihan Menembak untuk Sinergitas Forkopimda Cirebon,
"Jaga Kamtibmas Ditengah PSBB, Bhakti Brimob Jabar Gencarkan Patroli ke Titik Check Point",
"Operasi Ketupat Lodaya, Polres Indramayu Sita 52,335 Petasan",
"Ditengah PSBB, Bakti Brimob Jabar Ajak Masyarakat Bersabar dan  Berdo’a",
"Putus Penyebaran Covid-19, Bhakti  Brimobda Jabar Terus Sosialisasikan Pencegahan Penularan",
"Atasi Balapan Liar dan Knalpot Bising, Polres Sumedang Pasang Speed Bump",
"Polri Terus Berbagi, Hari Pertama Ramadhan Brimobda Jabar Bagikan Nasi Kotak dan Takjil Gratis",
AKBP Mariyono Sebut Tiga Makanan untuk Meningkatkan Sistem Imun Tubuh termasuk Telur Ayam Rebus,
"Ditengah Corona, Polrestabes Bandung Distribusikan Paket Sembako untuk Warga Kurang Mampu",
Polres Cimahi Ungkap Dua Kasus Kriminal Pembunuhan dan Perkelahian,
"Mengaku Anggota Polisi, 6 Pelaku Curas Digiring Polres Majalengka",
Bupati Sumedang Minta Petugas Jaga Cegat Pemudik,
"Polres Purwakarta Ringkus Pelaku Curas, Karena Panik Pelaku Membacok Korban",
Warga Sumedang ‘Bungah’ Ditengah Corona Dapur Lapangan Brimobda Jabar Bagikan Nasi Kotak Gratis,
"Buntut Disahkannya Omnibus Law, Ribuan Buruh Sumedang Long March",
Gubernur Dki Jakarta Gowes Bersama Dubes Negara Sahabat,
"BPJAMSOSTEK bersama BPJS Kesehatan Berkolaborasi, Masyarakat tak Usah Khawatir Penggunaan NIK",
"Bantu Memenuhi Stok Darah di PMI , Kapolda Jabar dan 350 Personel Brimob Berdonor",
Polri Tangani 148 Perkara Perdagangan Orang Selama 2020,
"Polri Berbagi, Ditengah Pandemi Covid-19 Sat Brimob Polda Jabar Bagikan Sembako",
Personil Brimob Jabar Rutin Sosialisasikan Prokes Ditengah Pandemi,
"Kritikan Terkait Telegram Corona, Kapolri: Penegakan Hukum Memang Tidak Bisa Memuaskan Semua Orang",
Kapolda Jabar Beri Penghargaan Kepada 3 Anggota Brimob Berprestasi,
"Pengabdian TNI-Polri, Alumni Akabri-89 Distribusikan 3000 Paket Sembako dan 100.000 Masker",
Anggota DPRD Sumedang Dorong Pemerintah Antisipasi Gejolak Pembagian Bansos,
"Pastikan Persediaan Produk Kesehatan, Bhakti Brimob Jabar Lakukan Pengecekan di Apotek",
"Diapresiasi, Menjelang Buka Puasa Dapur Umum Brimobda Jabar Bagikan Makanan Gratis",
"Mengais Berkah dengan Bersedekah, Bakti Brimob Jabar Bagikan 250 Paket Sembako",
"Kapolda Jabar Hadiri Konpers, Pelaksanaan PSSB di Wilayah Jabar Dimulai 6 Mei",
"Batasi Daya Beli Masyarakat Disaat PSBB, Brimobda Jabar Lakukan Patroli ‘Panic Buying’",
"Polda Jabar Laksanakan Ops Keselamatan Lodaya 2020, Ciptakan Masyarakat Tertib Berlalulintas",
"46 Pati Polri Naik Pangkat, Inilah Pesan Kapolri",
Jabar Bagikan Tips Penanganan COVID-19 ke Gorontalo,
