title,Token,stopword,stemmed,label
yg entertainment sebut video musik comeback blackpink akan jadi mv termahal,"['yg', 'entertainment', 'sebut', 'video', 'musik', 'comeback', 'blackpink', 'akan', 'jadi', 'mv', 'termahal']","['yg', 'entertainment', 'video', 'musik', 'comeback', 'blackpink', 'mv', 'termahal']",yg entertainment video musik comeback blackpink mv mahal,1
ini peran empat tersangka kasus penyelewengan dana umat act,"['ini', 'peran', 'empat', 'tersangka', 'kasus', 'penyelewengan', 'dana', 'umat', 'act']","['peran', 'tersangka', 'penyelewengan', 'dana', 'umat', 'act']",peran sangka seleweng dana umat act,2
kerap singgung politik begini jawaban bintang emon saat ditanya punya 'bekingan',"['kerap', 'singgung', 'politik', 'begini', 'jawaban', 'bintang', 'emon', 'saat', 'ditanya', 'punya', ""'"", 'bekingan', ""'""]","['kerap', 'singgung', 'politik', 'bintang', 'emon', ""'"", 'bekingan', ""'""]",kerap singgung politik bintang emon  beking ,0
pemkot bandung bakal bongkar 21 halte dan 3 jpo ini alasannya,"['pemkot', 'bandung', 'bakal', 'bongkar', '21', 'halte', 'dan', '3', 'jpo', 'ini', 'alasannya']","['pemkot', 'bongkar', '21', 'halte', '3', 'jpo', 'alasannya']",pemkot bongkar 21 halte 3 jpo alas,0
robert alberts pastikan fisik skuat persib sudah oke,"['robert', 'alberts', 'pastikan', 'fisik', 'skuat', 'persib', 'sudah', 'oke']","['robert', 'alberts', 'pastikan', 'fisik', 'skuat', 'persib', 'oke']",robert alberts pasti fisik skuat persib oke,1
pemprov dorong vaksinasi booster kalangan remaja,"['pemprov', 'dorong', 'vaksinasi', 'booster', 'kalangan', 'remaja']","['pemprov', 'dorong', 'vaksinasi', 'booster', 'kalangan', 'remaja']",pemprov dorong vaksinasi booster kalang remaja,1
faktor cuaca adi alasan molornya proyek pembangunan bendungan ciawi-sukamahi,"['faktor', 'cuaca', 'adi', 'alasan', 'molornya', 'proyek', 'pembangunan', 'bendungan', 'ciawi', '-', 'sukamahi']","['faktor', 'cuaca', 'adi', 'alasan', 'molornya', 'proyek', 'pembangunan', 'bendungan', 'ciawi', '-', 'sukamahi']",faktor cuaca adi alas molor proyek bangun bendung ciawi - sukamahi,2
robert alberts beberkan hasil analisa pertandingan persib kontra bhayangkara fc,"['robert', 'alberts', 'beberkan', 'hasil', 'analisa', 'pertandingan', 'persib', 'kontra', 'bhayangkara', 'fc']","['robert', 'alberts', 'beberkan', 'hasil', 'analisa', 'pertandingan', 'persib', 'kontra', 'bhayangkara', 'fc']",robert alberts kan hasil analisa tanding persib kontra bhayangkara fc,0
189407 balita di garut target imunisasi kejar bian 2022,"['189407', 'balita', 'di', 'garut', 'target', 'imunisasi', 'kejar', 'bian', '2022']","['189407', 'balita', 'garut', 'target', 'imunisasi', 'kejar', 'bian', '2022']",189407 balita garut target imunisasi kejar bian 2022,1
anies baswedan bertemu ma'ruf amin ini yang dibicarakan bukan tentang 2024,"['anies', 'baswedan', 'bertemu', 'ma', ""'"", 'ruf', 'amin', 'ini', 'yang', 'dibicarakan', 'bukan', 'tentang', '2024']","['anies', 'baswedan', 'bertemu', 'ma', ""'"", 'ruf', 'amin', 'dibicarakan', '2024']",anies baswedan temu ma  ruf amin bicara 2024,0
sinopsis ikatan cinta selasa 26 juli 2022 andin tak izinkan reyna bertemu elsa mama sarah ambil tindakan,"['sinopsis', 'ikatan', 'cinta', 'selasa', '26', 'juli', '2022', 'andin', 'tak', 'izinkan', 'reyna', 'bertemu', 'elsa', 'mama', 'sarah', 'ambil', 'tindakan']","['sinopsis', 'ikatan', 'cinta', 'selasa', '26', 'juli', '2022', 'andin', 'izinkan', 'reyna', 'bertemu', 'elsa', 'mama', 'sarah', 'ambil', 'tindakan']",sinopsis ikat cinta selasa 26 juli 2022 andin izin reyna temu elsa mama sarah ambil tindak,0
berpotensi terjadi gelombang sangat tinggi hati-hati beraktivitas di sejumlah wilayah perairan jabar,"['berpotensi', 'terjadi', 'gelombang', 'sangat', 'tinggi', 'hati', '-', 'hati', 'beraktivitas', 'di', 'sejumlah', 'wilayah', 'perairan', 'jabar']","['berpotensi', 'gelombang', 'hati', '-', 'hati', 'beraktivitas', 'wilayah', 'perairan', 'jabar']",potensi gelombang hati - hati aktivitas wilayah air jabar,2
jinyoung got7 akan menginjak usia 30 tahun mulai berfikir berkarir di dunia akting,"['jinyoung', 'got7', 'akan', 'menginjak', 'usia', '30', 'tahun', 'mulai', 'berfikir', 'berkarir', 'di', 'dunia', 'akting']","['jinyoung', 'got7', 'menginjak', 'usia', '30', 'berfikir', 'berkarir', 'dunia', 'akting']",jinyoung got7 injak usia 30 berfikir berkarir dunia akting,1
daftarkan haki citayam fashion week baim wong saya gak ambis disitu,"['daftarkan', 'haki', 'citayam', 'fashion', 'week', 'baim', 'wong', 'saya', 'gak', 'ambis', 'disitu']","['daftarkan', 'haki', 'citayam', 'fashion', 'week', 'baim', 'gak', 'ambis', 'disitu']",daftar hak citayam fashion week baim gak ambis situ,2
parah empat petinggi act selewengkan rp34 miliar dana korban boeing,"['parah', 'empat', 'petinggi', 'act', 'selewengkan', 'rp34', 'miliar', 'dana', 'korban', 'boeing']","['parah', 'petinggi', 'act', 'selewengkan', 'rp34', 'miliar', 'dana', 'korban', 'boeing']",parah petinggi act seleweng rp34 miliar dana korban boeing,2
sinopsis poong the joseon psychiatrist drama medikal yang akan segera tayang agustus 2022,"['sinopsis', 'poong', 'the', 'joseon', 'psychiatrist', 'drama', 'medikal', 'yang', 'akan', 'segera', 'tayang', 'agustus', '2022']","['sinopsis', 'poong', 'the', 'joseon', 'psychiatrist', 'drama', 'medikal', 'tayang', 'agustus', '2022']",sinopsis poong the joseon psychiatrist drama medikal tayang agustus 2022,0
tiga anak ditetapkan sebagai tersangka kasus perundungan tasikmalaya,"['tiga', 'anak', 'ditetapkan', 'sebagai', 'tersangka', 'kasus', 'perundungan', 'tasikmalaya']","['anak', 'ditetapkan', 'tersangka', 'perundungan', 'tasikmalaya']",anak tetap sangka rundung tasikmalaya,2
kuasa hukum terdakwa je sebut kasus dugaan pelecehan seksual di spi rekayasa dan didanai,"['kuasa', 'hukum', 'terdakwa', 'je', 'sebut', 'kasus', 'dugaan', 'pelecehan', 'seksual', 'di', 'spi', 'rekayasa', 'dan', 'didanai']","['kuasa', 'hukum', 'terdakwa', 'je', 'dugaan', 'pelecehan', 'seksual', 'spi', 'rekayasa', 'didanai']",kuasa hukum dakwa je duga leceh seksual spi rekayasa dana,2
anaknya akan menikah anies baswedan berikan langsung undangan untuk ma'ruf amin,"['anaknya', 'akan', 'menikah', 'anies', 'baswedan', 'berikan', 'langsung', 'undangan', 'untuk', 'ma', ""'"", 'ruf', 'amin']","['anaknya', 'menikah', 'anies', 'baswedan', 'langsung', 'undangan', 'ma', ""'"", 'ruf', 'amin']",anak meni anies baswedan langsung undang ma  ruf amin,1
berita negatif berseliweran baim wong dan paula verhoeven bikin klarifikasi ngajak bonge,"['berita', 'negatif', 'berseliweran', 'baim', 'wong', 'dan', 'paula', 'verhoeven', 'bikin', 'klarifikasi', 'ngajak', 'bonge']","['berita', 'negatif', 'berseliweran', 'baim', 'paula', 'verhoeven', 'bikin', 'klarifikasi', 'ngajak', 'bonge']",berita negatif seliwer baim paula verhoeven bikin klarifikasi ngajak bonge,2
presidium yakinkan presiden jokowi soal dob bogor timur,"['presidium', 'yakinkan', 'presiden', 'jokowi', 'soal', 'dob', 'bogor', 'timur']","['presidium', 'yakinkan', 'presiden', 'jokowi', 'dob', 'bogor', 'timur']",presidium yakin presiden jokowi dob bogor timur,0
robert alberts pastikan taktik persib saat lawan bhayangkara fc berjalan bagus,"['robert', 'alberts', 'pastikan', 'taktik', 'persib', 'saat', 'lawan', 'bhayangkara', 'fc', 'berjalan', 'bagus']","['robert', 'alberts', 'pastikan', 'taktik', 'persib', 'lawan', 'bhayangkara', 'fc', 'berjalan', 'bagus']",robert alberts pasti taktik persib lawan bhayangkara fc jalan bagus,1
penyebab kecelakaan maut di geopark ciletuh diduga karena rem blong,"['penyebab', 'kecelakaan', 'maut', 'di', 'geopark', 'ciletuh', 'diduga', 'karena', 'rem', 'blong']","['penyebab', 'kecelakaan', 'maut', 'geopark', 'ciletuh', 'diduga', 'rem', 'blong']",sebab celaka maut geopark ciletuh duga rem blong,2
sinopsis ikatan cinta selasa 26 juli 2022 mirna dan rendy mulai curigai sosok ini angga perketat penjagaan,"['sinopsis', 'ikatan', 'cinta', 'selasa', '26', 'juli', '2022', 'mirna', 'dan', 'rendy', 'mulai', 'curigai', 'sosok', 'ini', 'angga', 'perketat', 'penjagaan']","['sinopsis', 'ikatan', 'cinta', 'selasa', '26', 'juli', '2022', 'mirna', 'rendy', 'curigai', 'sosok', 'angga', 'perketat', 'penjagaan']",sinopsis ikat cinta selasa 26 juli 2022 mirna rendy curiga sosok angga ketat jaga,0
dituding cari keuntungan baim wong cabut pendaftaran haki citayam fashion week,"['dituding', 'cari', 'keuntungan', 'baim', 'wong', 'cabut', 'pendaftaran', 'haki', 'citayam', 'fashion', 'week']","['dituding', 'cari', 'keuntungan', 'baim', 'cabut', 'pendaftaran', 'haki', 'citayam', 'fashion', 'week']",tuding cari untung baim cabut daftar hak citayam fashion week,2
sinopsis elektra rekomendasi film seru tayang malam ini di bioskop transtv,"['sinopsis', 'elektra', 'rekomendasi', 'film', 'seru', 'tayang', 'malam', 'ini', 'di', 'bioskop', 'transtv']","['sinopsis', 'elektra', 'rekomendasi', 'film', 'seru', 'tayang', 'malam', 'bioskop', 'transtv']",sinopsis elektra rekomendasi film seru tayang malam bioskop transtv,1
kendalikan pergeseran anggaran bpkad kota cimahi hadirkan aplikasi on-guard,"['kendalikan', 'pergeseran', 'anggaran', 'bpkad', 'kota', 'cimahi', 'hadirkan', 'aplikasi', 'on', '-', 'guard']","['kendalikan', 'pergeseran', 'anggaran', 'bpkad', 'kota', 'cimahi', 'hadirkan', 'aplikasi', 'on', '-', 'guard']",kendali geser anggar bpkad kota cimahi hadir aplikasi on - guard,1
bermodalkan kreativitas warga desa cirawamekar kbb raup untung melimpah dari elod,"['bermodalkan', 'kreativitas', 'warga', 'desa', 'cirawamekar', 'kbb', 'raup', 'untung', 'melimpah', 'dari', 'elod']","['bermodalkan', 'kreativitas', 'warga', 'desa', 'cirawamekar', 'kbb', 'raup', 'untung', 'melimpah', 'elod']",modal kreativitas warga desa cirawamekar kbb raup untung limpah elod,1
sinopsis ikatan cinta selasa 26 juli 2022 ingin bertemu elsa reyna buat papa surya tak miliki harga diri,"['sinopsis', 'ikatan', 'cinta', 'selasa', '26', 'juli', '2022', 'ingin', 'bertemu', 'elsa', 'reyna', 'buat', 'papa', 'surya', 'tak', 'miliki', 'harga', 'diri']","['sinopsis', 'ikatan', 'cinta', 'selasa', '26', 'juli', '2022', 'bertemu', 'elsa', 'reyna', 'papa', 'surya', 'miliki', 'harga']",sinopsis ikat cinta selasa 26 juli 2022 temu elsa reyna papa surya milik harga,0
yana sampaikan duka atas meninggalnya wakil ketua dprd kota bandung ade supriadi,"['yana', 'sampaikan', 'duka', 'atas', 'meninggalnya', 'wakil', 'ketua', 'dprd', 'kota', 'bandung', 'ade', 'supriadi']","['yana', 'duka', 'meninggalnya', 'wakil', 'ketua', 'dprd', 'kota', 'ade', 'supriadi']",yana duka tinggal wakil ketua dprd kota ade supriadi,2
sinopsis ikatan cinta selasa 26 juli 2022 bukan nino elsa mulai kepincut dengan sosok ini,"['sinopsis', 'ikatan', 'cinta', 'selasa', '26', 'juli', '2022', 'bukan', 'nino', 'elsa', 'mulai', 'kepincut', 'dengan', 'sosok', 'ini']","['sinopsis', 'ikatan', 'cinta', 'selasa', '26', 'juli', '2022', 'nino', 'elsa', 'kepincut', 'sosok']",sinopsis ikat cinta selasa 26 juli 2022 nino elsa kepincut sosok,0
timsus polri berangkat ke jambi untuk autopsi ulang jenazah brigadir j,"['timsus', 'polri', 'berangkat', 'ke', 'jambi', 'untuk', 'autopsi', 'ulang', 'jenazah', 'brigadir', 'j']","['timsus', 'polri', 'berangkat', 'jambi', 'autopsi', 'ulang', 'jenazah', 'brigadir', 'j']",timsus polri berangkat jambi autopsi ulang jenazah brigadir j,2
antisipasi kejahatan di media sosial polres cimahi bakal resmikan kim kbb,"['antisipasi', 'kejahatan', 'di', 'media', 'sosial', 'polres', 'cimahi', 'bakal', 'resmikan', 'kim', 'kbb']","['antisipasi', 'kejahatan', 'media', 'sosial', 'polres', 'cimahi', 'resmikan', 'kim', 'kbb']",antisipasi jahat media sosial polres cimahi resmi kim kbb,1
waspada gelombang sangat tinggi hingga 6 meter berpotensi terjadi di pangandaran,"['waspada', 'gelombang', 'sangat', 'tinggi', 'hingga', '6', 'meter', 'berpotensi', 'terjadi', 'di', 'pangandaran']","['waspada', 'gelombang', '6', 'meter', 'berpotensi', 'pangandaran']",waspada gelombang 6 meter potensi pangandaran,2
sinopsis ikatan cinta selasa 26 juli 2022 makin nekat ricky akan lenyapkan nyawa ibu panti,"['sinopsis', 'ikatan', 'cinta', 'selasa', '26', 'juli', '2022', 'makin', 'nekat', 'ricky', 'akan', 'lenyapkan', 'nyawa', 'ibu', 'panti']","['sinopsis', 'ikatan', 'cinta', 'selasa', '26', 'juli', '2022', 'nekat', 'ricky', 'lenyapkan', 'nyawa', 'panti']",sinopsis ikat cinta selasa 26 juli 2022 nekat ricky lenyap nyawa panti,2
baim wong daftarkan haki citayam fashion week pakar tidak etis begini tahapannya,"['baim', 'wong', 'daftarkan', 'haki', 'citayam', 'fashion', 'week', 'pakar', 'tidak', 'etis', 'begini', 'tahapannya']","['baim', 'daftarkan', 'haki', 'citayam', 'fashion', 'week', 'pakar', 'etis', 'tahapannya']",baim daftar hak citayam fashion week pakar etis tahap,2
selain bau warga sebut tpst cikupa bakal cemari sumber mata air,"['selain', 'bau', 'warga', 'sebut', 'tpst', 'cikupa', 'bakal', 'cemari', 'sumber', 'mata', 'air']","['bau', 'warga', 'tpst', 'cikupa', 'cemari', 'sumber', 'mata', 'air']",bau warga tpst cikupa cemar sumber mata air,2
inilah syarat penonton persib di stadion gbla saat pertandingan liga 1 2022 2023,"['inilah', 'syarat', 'penonton', 'persib', 'di', 'stadion', 'gbla', 'saat', 'pertandingan', 'liga', '1', '2022', '2023']","['syarat', 'penonton', 'persib', 'stadion', 'gbla', 'pertandingan', 'liga', '1', '2022', '2023']",syarat tonton persib stadion gbla tanding liga 1 2022 2023,1
buruh kecewa sikap anies cenderung tidak banding atas putusan ptun jakarta,"['buruh', 'kecewa', 'sikap', 'anies', 'cenderung', 'tidak', 'banding', 'atas', 'putusan', 'ptun', 'jakarta']","['buruh', 'kecewa', 'sikap', 'anies', 'cenderung', 'banding', 'putusan', 'ptun', 'jakarta']",buruh kecewa sikap anies cenderung banding putus ptun jakarta,2
nyawa wanita penyedia jasa pijat dihabisi di hotel polisi sudah tangkap pelaku ternyata motifnya,"['nyawa', 'wanita', 'penyedia', 'jasa', 'pijat', 'dihabisi', 'di', 'hotel', 'polisi', 'sudah', 'tangkap', 'pelaku', 'ternyata', 'motifnya']","['nyawa', 'wanita', 'penyedia', 'jasa', 'pijat', 'dihabisi', 'hotel', 'polisi', 'tangkap', 'pelaku', 'motifnya']",nyawa wanita sedia jasa pijat habis hotel polisi tangkap laku motif,2
resmi jadi ayah istri chansung 2pm telah melahirkan anak pertama,"['resmi', 'jadi', 'ayah', 'istri', 'chansung', '2pm', 'telah', 'melahirkan', 'anak', 'pertama']","['resmi', 'ayah', 'istri', 'chansung', '2pm', 'melahirkan', 'anak']",resmi ayah istri chansung 2pm lahir anak,1
demam citayam fashion week merebak ke medan polisi  tak beri ijin,"['demam', 'citayam', 'fashion', 'week', 'merebak', 'ke', 'medan', 'polisi', 'tak', 'beri', 'ijin']","['demam', 'citayam', 'fashion', 'week', 'merebak', 'medan', 'polisi', 'ijin']",demam citayam fashion week rebak medan polisi ijin,2
telkomsel sebagai official mobile partner xi asean para games 2022,"['telkomsel', 'sebagai', 'official', 'mobile', 'partner', 'xi', 'asean', 'para', 'games', '2022']","['telkomsel', 'official', 'mobile', 'partner', 'xi', 'asean', 'games', '2022']",telkomsel official mobile partner xi asean games 2022,1
mardani h maming tak hadiri panggilan kpk resmi ditetapkan sebagai dpo,"['mardani', 'h', 'maming', 'tak', 'hadiri', 'panggilan', 'kpk', 'resmi', 'ditetapkan', 'sebagai', 'dpo']","['mardani', 'h', 'maming', 'hadiri', 'panggilan', 'kpk', 'resmi', 'ditetapkan', 'dpo']",mardani h maming hadir panggil kpk resmi tetap dpo,2
new jeans debutkan member di bawah umur netizen ungkap kekhawatiran mereka pada ador,"['new', 'jeans', 'debutkan', 'member', 'di', 'bawah', 'umur', 'netizen', 'ungkap', 'kekhawatiran', 'mereka', 'pada', 'ador']","['new', 'jeans', 'debutkan', 'member', 'umur', 'netizen', 'kekhawatiran', 'ador']",new jeans debut member umur netizen khawatir ador,2
usai rumahnya ambruk janda asal kbb  terima bantuan rp2 juta dari desa,"['usai', 'rumahnya', 'ambruk', 'janda', 'asal', 'kbb', 'terima', 'bantuan', 'rp2', 'juta', 'dari', 'desa']","['rumahnya', 'ambruk', 'janda', 'kbb', 'terima', 'bantuan', 'rp2', 'juta', 'desa']",rumah ambruk janda kbb terima bantu rp2 juta desa,1
dinilai ganggu lalin kawasan dukuh atas citayam fashion week diusulkan pindah ke tempat lain,"['dinilai', 'ganggu', 'lalin', 'kawasan', 'dukuh', 'atas', 'citayam', 'fashion', 'week', 'diusulkan', 'pindah', 'ke', 'tempat', 'lain']","['dinilai', 'ganggu', 'lalin', 'kawasan', 'dukuh', 'citayam', 'fashion', 'week', 'diusulkan', 'pindah']",nilai ganggu lalin kawasan dukuh citayam fashion week usul pindah,2
jelang hari anak pemkot dan forum anak kota bandung gelar beragam even,"['jelang', 'hari', 'anak', 'pemkot', 'dan', 'forum', 'anak', 'kota', 'bandung', 'gelar', 'beragam', 'even']","['jelang', 'anak', 'pemkot', 'forum', 'anak', 'kota', 'gelar', 'beragam', 'even']",jelang anak pemkot forum anak kota gelar agam even,1
ga perlu ribet begini cara bayar pkb via bjb,"['ga', 'perlu', 'ribet', 'begini', 'cara', 'bayar', 'pkb', 'via', 'bjb']","['ga', 'ribet', 'bayar', 'pkb', 'via', 'bjb']",ga ribet bayar pkb via bjb,1
karena stigma ini kuota di lingkungan disdik kota bandung kurang,"['karena', 'stigma', 'ini', 'kuota', 'di', 'lingkungan', 'disdik', 'kota', 'bandung', 'kurang']","['stigma', 'kuota', 'lingkungan', 'disdik', 'kota']",stigma kuota lingkung disdik kota,2
kredit umkm bjb capai rp 835 miliar kredit mesra rp 82 miliar,"['kredit', 'umkm', 'bjb', 'capai', 'rp', '835', 'miliar', 'kredit', 'mesra', 'rp', '82', 'miliar']","['kredit', 'umkm', 'bjb', 'capai', '835', 'miliar', 'kredit', 'mesra', '82', 'miliar']",kredit umkm bjb capai 835 miliar kredit mesra 82 miliar,1
terkait pendapatan komisi b usulkan diskar pb dari gedung tinggi,"['terkait', 'pendapatan', 'komisi', 'b', 'usulkan', 'diskar', 'pb', 'dari', 'gedung', 'tinggi']","['terkait', 'pendapatan', 'komisi', 'b', 'usulkan', 'diskar', 'pb', 'gedung']",kait dapat komisi b usul diskar pb gedung,0
dongkrak transaksi giro dan deposito bjb gandeng kimia farma,"['dongkrak', 'transaksi', 'giro', 'dan', 'deposito', 'bjb', 'gandeng', 'kimia', 'farma']","['dongkrak', 'transaksi', 'giro', 'deposito', 'bjb', 'gandeng', 'kimia', 'farma']",dongkrak transaksi giro deposito bjb gandeng kimia farma,1
hari pertama sekolah pelajar kota bandung antusias,"['hari', 'pertama', 'sekolah', 'pelajar', 'kota', 'bandung', 'antusias']","['sekolah', 'pelajar', 'kota', 'antusias']",sekolah ajar kota antusias,1
komisi iv kawal program demplot 1000 hektar padi dan jagung di indramayu,"['komisi', 'iv', 'kawal', 'program', 'demplot', '1000', 'hektar', 'padi', 'dan', 'jagung', 'di', 'indramayu']","['komisi', 'iv', 'kawal', 'program', 'demplot', '1000', 'hektar', 'padi', 'jagung', 'indramayu']",komisi iv kawal program demplot 1000 hektar padi jagung indramayu,1
perkuat inklusi keuangan bjb gaet jalin,"['perkuat', 'inklusi', 'keuangan', 'bjb', 'gaet', 'jalin']","['perkuat', 'inklusi', 'keuangan', 'bjb', 'gaet', 'jalin']",kuat inklusi uang bjb gaet jalin,1
daftar ulang tahap 2 di sman 2 padalarang berjalan lancar,"['daftar', 'ulang', 'tahap', '2', 'di', 'sman', '2', 'padalarang', 'berjalan', 'lancar']","['daftar', 'ulang', 'tahap', '2', 'sman', '2', 'padalarang', 'berjalan', 'lancar']",daftar ulang tahap 2 sman 2 padalarang jalan lancar,1
dansesko tni buka seminar akhir pasis dikreg xlix sesko tni 2022,"['dansesko', 'tni', 'buka', 'seminar', 'akhir', 'pasis', 'dikreg', 'xlix', 'sesko', 'tni', '2022']","['dansesko', 'tni', 'buka', 'seminar', 'pasis', 'dikreg', 'xlix', 'sesko', 'tni', '2022']",dansesko tni buka seminar pas dikreg xlix sesko tni 2022,1
tahukah kamu kenapa di bandung banyak nama daerah berawalan ‘ci’,"['tahukah', 'kamu', 'kenapa', 'di', 'bandung', 'banyak', 'nama', 'daerah', 'berawalan', '‘', 'ci', '’']","['tahukah', 'nama', 'daerah', 'berawalan', '‘', 'ci', '’']",tahu nama daerah awal  ci ,0
pesawat cesna terbakar 4 orang dilarikan ke rumah sakit,"['pesawat', 'cesna', 'terbakar', '4', 'orang', 'dilarikan', 'ke', 'rumah', 'sakit']","['pesawat', 'cesna', 'terbakar', '4', 'orang', 'dilarikan', 'rumah', 'sakit']",pesawat cesna bakar 4 orang lari rumah sakit,2
tiga jagoan subsektor ekraf ini dongkrak pad kota bandung,"['tiga', 'jagoan', 'subsektor', 'ekraf', 'ini', 'dongkrak', 'pad', 'kota', 'bandung']","['jagoan', 'subsektor', 'ekraf', 'dongkrak', 'pad', 'kota']",jago subsektor ekraf dongkrak pad kota,1
terkait sumbangan ortu siswa abdul hadi minta gubernur terbitkan pergub,"['terkait', 'sumbangan', 'ortu', 'siswa', 'abdul', 'hadi', 'minta', 'gubernur', 'terbitkan', 'pergub']","['terkait', 'sumbangan', 'ortu', 'siswa', 'abdul', 'hadi', 'gubernur', 'terbitkan', 'pergub']",kait sumbang ortu siswa abdul had gubernur terbit pergub,0
rajut kebersamaan prajurit kri sim-367 ikuti fun bike di lebanon,"['rajut', 'kebersamaan', 'prajurit', 'kri', 'sim', '-', '367', 'ikuti', 'fun', 'bike', 'di', 'lebanon']","['rajut', 'kebersamaan', 'prajurit', 'kri', 'sim', '-', '367', 'ikuti', 'fun', 'bike', 'lebanon']",rajut sama prajurit kri sim - 367 ikut fun bike lebanon,1
danlanud sulaiman mpls masa pengenalan lingkungan baru,"['danlanud', 'sulaiman', 'mpls', 'masa', 'pengenalan', 'lingkungan', 'baru']","['danlanud', 'sulaiman', 'mpls', 'pengenalan', 'lingkungan']",danlanud sulaiman mpls kenal lingkung,0
bjb bagikan tiket gratis lomba lari untuk nasabah baru,"['bjb', 'bagikan', 'tiket', 'gratis', 'lomba', 'lari', 'untuk', 'nasabah', 'baru']","['bjb', 'bagikan', 'tiket', 'gratis', 'lomba', 'lari', 'nasabah']",bjb bagi tiket gratis lomba lari nasabah,1
jamaah nyaman masjid al amin kini sudah bersertifikat,"['jamaah', 'nyaman', 'masjid', 'al', 'amin', 'kini', 'sudah', 'bersertifikat']","['jamaah', 'nyaman', 'masjid', 'al', 'amin', 'bersertifikat']",jamaah nyaman masjid al amin sertifikat,1
pemkot bandung segera bangun 16 smp baru,"['pemkot', 'bandung', 'segera', 'bangun', '16', 'smp', 'baru']","['pemkot', 'bangun', '16', 'smp']",pemkot bangun 16 smp,1
catat ya ini rute bus sekolah gratis di kota bandung,"['catat', 'ya', 'ini', 'rute', 'bus', 'sekolah', 'gratis', 'di', 'kota', 'bandung']","['catat', 'ya', 'rute', 'bus', 'sekolah', 'gratis', 'kota']",catat ya rute bus sekolah gratis kota,1
dkpp kota bandung musnahkan lebih dari 369 kg jeroan sapi dan domba kurban,"['dkpp', 'kota', 'bandung', 'musnahkan', 'lebih', 'dari', '369', 'kg', 'jeroan', 'sapi', 'dan', 'domba', 'kurban']","['dkpp', 'kota', 'musnahkan', '369', 'kg', 'jeroan', 'sapi', 'domba', 'kurban']",dkpp kota musnah 369 kg jeroan sapi domba kurban,2
tata kelola kapitalistik sebabkan gangguan kesehatan mental massif,"['tata', 'kelola', 'kapitalistik', 'sebabkan', 'gangguan', 'kesehatan', 'mental', 'massif']","['tata', 'kelola', 'kapitalistik', 'sebabkan', 'gangguan', 'kesehatan', 'mental', 'massif']",tata kelola kapitalistik sebab ganggu sehat mental massif,2
pemkot bandung tebar 45 sapi dan 100 domba,"['pemkot', 'bandung', 'tebar', '45', 'sapi', 'dan', '100', 'domba']","['pemkot', 'tebar', '45', 'sapi', '100', 'domba']",pemkot tebar 45 sapi 100 domba,1
komisi a minta bkpsdm antisipasi jabatan kosong,"['komisi', 'a', 'minta', 'bkpsdm', 'antisipasi', 'jabatan', 'kosong']","['komisi', 'a', 'bkpsdm', 'antisipasi', 'jabatan', 'kosong']",komisi a bkpsdm antisipasi jabat kosong,0
dedi sebut tak ada perpeloncoan di pls 2022,"['dedi', 'sebut', 'tak', 'ada', 'perpeloncoan', 'di', 'pls', '2022']","['dedi', 'perpeloncoan', 'pls', '2022']",dedi pelonco pls 2022,0
lebih 200 umkm rancasari tumbuh bersama di coworking space,"['lebih', '200', 'umkm', 'rancasari', 'tumbuh', 'bersama', 'di', 'coworking', 'space']","['200', 'umkm', 'rancasari', 'tumbuh', 'coworking', 'space']",200 umkm rancasari tumbuh coworking space,1
pilkades 2023 pemda garut siapkan rp 40 juta per desa,"['pilkades', '2023', 'pemda', 'garut', 'siapkan', 'rp', '40', 'juta', 'per', 'desa']","['pilkades', '2023', 'pemda', 'garut', 'siapkan', '40', 'juta', 'desa']",pilkades 2023 pemda garut siap 40 juta desa,1
kenalan dengan produk-produk mewah atelier angelina,"['kenalan', 'dengan', 'produk', '-', 'produk', 'mewah', 'atelier', 'angelina']","['kenalan', 'produk', '-', 'produk', 'mewah', 'atelier', 'angelina']",kenal produk - produk mewah atelier angelina,1
begini cara efektif berantas dbd,"['begini', 'cara', 'efektif', 'berantas', 'dbd']","['efektif', 'berantas', 'dbd']",efektif berantas dbd,1
lancaster university dan deakin university bangun kampus di bandung,"['lancaster', 'university', 'dan', 'deakin', 'university', 'bangun', 'kampus', 'di', 'bandung']","['lancaster', 'university', 'deakin', 'university', 'bangun', 'kampus']",lancaster university deakin university bangun kampus,1
bantu umkm go global bjb hadirkan ahli ekspor di bincang bisnis,"['bantu', 'umkm', 'go', 'global', 'bjb', 'hadirkan', 'ahli', 'ekspor', 'di', 'bincang', 'bisnis']","['bantu', 'umkm', 'go', 'global', 'bjb', 'hadirkan', 'ahli', 'ekspor', 'bincang', 'bisnis']",bantu umkm go global bjb hadir ahli ekspor bincang bisnis,1
kota bandung jajaki sister city dengan kota gumi dan gimcheon korsel,"['kota', 'bandung', 'jajaki', 'sister', 'city', 'dengan', 'kota', 'gumi', 'dan', 'gimcheon', 'korsel']","['kota', 'jajaki', 'sister', 'city', 'kota', 'gumi', 'gimcheon', 'korsel']",kota jajak sister city kota gum gimcheon korsel,1
